Age,Gender,Weight (kg),Height (m),BMI,Daily meals frequency,meal_name,meal_type,diet_type,cooking_method,Carbs,Proteins,Fats,Calories,Workout_Type,Calories_Burned,cal_balance,goal_label,meal_name_raw,meal_type_raw,diet_type_raw,cooking_method_raw
48.16,1,128.37,1.61,49.52,2.99,8,1,2,0,269.37,107.6,72.32,3453,2,1144.8,2308.2,0,Baked Dinner Low-Carb,Dinner,Low-Carb,Baked
40.98,0,44.1,1.77,14.08,1.99,167,3,5,6,276.61,110.51,73.91,1179,2,1175.96,3.04,0,Steamed Snack Vegetarian,Snack,Vegetarian,Steamed
45.22,0,52.36,1.88,14.81,2.99,116,3,2,4,332.47,133.28,89.04,1702,1,1413.58,288.42,0,Raw Snack Low-Carb,Snack,Low-Carb,Raw
19.8,1,76.05,1.77,24.27,3.98,11,1,5,0,251.21,100.25,66.44,2065,2,1532.32,532.68,0,Baked Dinner Vegetarian,Dinner,Vegetarian,Baked
35.68,0,47.75,1.68,16.92,1.99,47,3,5,1,274.46,109.65,73.24,1268,0,1075.55,192.45,0,Boiled Snack Vegetarian,Snack,Vegetarian,Boiled
38.96,0,101.99,1.94,27.1,3.01,85,2,1,3,283.04,112.53,75.35,2700,3,587.4,2112.6,0,Grilled Lunch Keto,Lunch,Keto,Grilled
31.94,0,86.24,1.6,33.69,2.98,114,3,0,4,198.91,80.41,53.44,2540,1,2851.2,-311.2,1,Raw Snack Balanced,Snack,Balanced,Raw
22.09,0,70.57,1.77,22.53,1.98,148,0,4,6,244.54,96.75,65.33,2138,0,1317.6,820.4,0,Steamed Breakfast Vegan,Breakfast,Vegan,Steamed
30.51,0,77.23,1.77,24.65,4.0,93,3,3,3,285.78,114.16,76.14,2151,3,1016.89,1134.11,0,Grilled Snack Paleo,Snack,Paleo,Grilled
42.19,0,45.09,1.6,17.61,2.99,63,2,3,2,267.23,106.12,70.8,1300,0,1268.26,31.74,0,Fried Lunch Paleo,Lunch,Paleo,Fried
41.42,0,81.32,1.87,23.25,3.0,9,1,3,0,314.38,125.82,84.46,2165,1,2669.99,-504.99,1,Baked Dinner Paleo,Dinner,Paleo,Baked
52.04,1,105.02,1.99,26.52,3.0,81,1,3,3,288.92,116.05,77.38,2536,0,817.66,1718.34,0,Grilled Dinner Paleo,Dinner,Paleo,Grilled
36.73,0,73.46,1.76,23.72,2.0,7,1,1,0,212.01,84.99,56.5,2147,3,879.13,1267.87,0,Baked Dinner Keto,Dinner,Keto,Baked
38.95,1,58.99,1.93,15.84,2.99,111,2,3,4,258.1,103.62,68.68,1689,2,1456.78,232.22,0,Raw Lunch Paleo,Lunch,Paleo,Raw
22.85,0,86.85,1.91,23.81,1.99,102,1,0,4,201.34,81.19,54.3,2433,3,1465.27,967.73,0,Raw Dinner Balanced,Dinner,Balanced,Raw
21.15,1,89.27,1.6,34.87,3.0,10,1,4,0,298.39,119.41,79.39,2414,0,1779.77,634.23,0,Baked Dinner Vegan,Dinner,Vegan,Baked
42.05,1,57.48,1.57,23.32,3.01,77,0,5,3,296.89,118.26,78.33,1683,3,1427.4,255.6,0,Grilled Breakfast Vegetarian,Breakfast,Vegetarian,Grilled
44.91,0,59.04,1.51,25.89,3.0,137,2,5,5,236.32,93.75,62.99,1608,2,1243.04,364.96,0,Roasted Lunch Vegetarian,Lunch,Vegetarian,Roasted
51.77,0,86.0,1.8,26.54,2.97,77,0,5,3,211.41,85.9,57.13,2402,2,1985.94,416.06,0,Grilled Breakfast Vegetarian,Breakfast,Vegetarian,Grilled
36.56,0,76.44,1.77,24.4,2.98,161,2,5,6,232.9,92.9,62.34,1962,1,1793.7,168.3,0,Steamed Lunch Vegetarian,Lunch,Vegetarian,Steamed
31.07,1,53.08,1.76,17.14,2.0,153,1,3,6,172.9,68.67,46.13,1545,0,1161.6,383.4,0,Steamed Dinner Paleo,Dinner,Paleo,Steamed
45.59,1,108.62,1.64,40.39,3.99,114,3,0,4,257.73,103.32,68.58,2996,2,1386.0,1610.0,0,Raw Snack Balanced,Snack,Balanced,Raw
52.8,0,94.04,1.95,24.73,2.99,159,2,3,6,163.19,65.19,42.98,2542,1,1065.77,1476.23,0,Steamed Lunch Paleo,Lunch,Paleo,Steamed
29.92,0,60.26,1.55,25.08,2.99,92,3,2,3,196.84,80.06,52.93,1587,1,1716.0,-129.0,1,Grilled Snack Low-Carb,Snack,Low-Carb,Grilled
20.72,0,100.38,1.84,29.65,3.01,15,2,3,0,170.41,67.55,45.33,2677,2,1298.08,1378.92,0,Baked Lunch Paleo,Lunch,Paleo,Baked
28.6,0,87.41,1.86,25.27,3.01,41,2,5,1,169.2,66.38,44.85,2358,0,1579.58,778.42,0,Boiled Lunch Vegetarian,Lunch,Vegetarian,Boiled
31.96,0,84.31,1.74,27.85,3.01,33,1,3,1,183.89,74.06,48.99,2360,2,1436.8,923.2,0,Boiled Dinner Paleo,Dinner,Paleo,Boiled
30.87,0,48.74,1.51,21.38,3.01,146,0,2,6,228.96,92.4,61.34,1307,0,1292.42,14.58,0,Steamed Breakfast Low-Carb,Breakfast,Low-Carb,Steamed
26.16,0,110.74,1.9,30.68,1.99,81,1,3,3,178.76,72.37,48.07,2868,2,1018.77,1849.23,0,Grilled Dinner Paleo,Dinner,Paleo,Grilled
31.98,0,84.22,1.74,27.82,2.98,126,1,0,5,185.31,74.04,49.32,2329,1,1754.5,574.5,0,Roasted Dinner Balanced,Dinner,Balanced,Roasted
23.26,1,44.19,1.62,16.84,3.0,157,2,1,6,259.94,104.07,69.0,1055,1,689.07,365.93,0,Steamed Lunch Keto,Lunch,Keto,Steamed
49.23,0,70.3,1.67,25.21,3.01,94,3,4,3,167.3,67.83,44.12,1925,1,1137.4,787.6,0,Grilled Snack Vegan,Snack,Vegan,Grilled
28.28,1,85.11,1.79,26.56,1.98,82,1,4,3,164.34,66.18,44.55,2321,1,1777.54,543.46,0,Grilled Dinner Vegan,Dinner,Vegan,Grilled
21.93,0,61.58,1.52,26.65,3.0,88,2,4,3,305.07,122.45,81.47,1779,2,2144.39,-365.39,1,Grilled Lunch Vegan,Lunch,Vegan,Grilled
25.34,1,40.94,1.67,14.68,3.0,58,1,4,2,298.37,120.01,79.24,907,3,733.79,173.21,0,Fried Dinner Vegan,Dinner,Vegan,Fried
50.67,1,48.56,1.77,15.5,2.0,81,1,3,3,387.46,155.24,103.3,1282,0,1293.6,-11.6,1,Grilled Dinner Paleo,Dinner,Paleo,Grilled
22.79,1,57.48,1.71,19.66,3.01,29,0,5,1,179.82,71.89,48.18,1722,3,820.8,901.2,0,Boiled Breakfast Vegetarian,Breakfast,Vegetarian,Boiled
49.15,1,60.97,1.87,17.44,2.0,57,1,3,2,198.45,79.92,53.19,1590,3,826.62,763.38,0,Fried Dinner Paleo,Dinner,Paleo,Fried
46.31,1,109.01,1.64,40.53,4.0,76,0,4,3,257.69,104.16,68.78,2842,0,1234.24,1607.76,0,Grilled Breakfast Vegan,Breakfast,Vegan,Grilled
23.07,1,116.79,1.79,36.45,2.03,166,3,4,6,294.22,117.08,77.98,2931,0,957.6,1973.4,0,Steamed Snack Vegan,Snack,Vegan,Steamed
51.09,1,48.78,1.77,15.57,2.01,81,1,3,3,386.5,154.62,103.17,1261,3,961.85,299.15,0,Grilled Dinner Paleo,Dinner,Paleo,Grilled
32.12,1,67.93,1.92,18.43,4.0,118,3,4,4,234.46,93.88,63.04,1931,2,1425.6,505.4,0,Raw Snack Vegan,Snack,Vegan,Raw
18.85,0,72.3,1.75,23.61,1.98,146,0,2,6,165.5,66.1,43.89,2047,3,864.0,1183.0,0,Steamed Breakfast Low-Carb,Breakfast,Low-Carb,Steamed
43.27,0,54.42,1.72,18.4,3.0,68,3,2,2,242.42,96.76,64.39,1376,1,1348.64,27.36,0,Fried Snack Low-Carb,Snack,Low-Carb,Fried
34.09,0,53.6,1.52,23.2,2.99,7,1,1,0,223.14,89.34,59.04,1674,3,753.08,920.92,0,Baked Dinner Keto,Dinner,Keto,Baked
28.36,0,55.86,1.5,24.83,3.0,159,2,3,6,161.18,63.78,43.14,1664,1,2774.2,-1110.2,1,Steamed Lunch Paleo,Lunch,Paleo,Steamed
40.35,1,56.65,1.78,17.88,3.0,145,0,1,6,220.66,88.1,58.41,1528,2,2082.6,-554.6,1,Steamed Breakfast Keto,Breakfast,Keto,Steamed
51.89,0,50.02,1.78,15.79,3.01,77,0,5,3,282.65,113.02,74.93,1367,1,1026.63,340.37,0,Grilled Breakfast Vegetarian,Breakfast,Vegetarian,Grilled
40.62,0,66.86,1.69,23.41,3.0,53,0,5,2,208.17,83.16,55.76,1721,3,507.28,1213.72,0,Fried Breakfast Vegetarian,Breakfast,Vegetarian,Fried
39.74,1,72.14,1.6,28.18,4.01,69,3,3,2,178.67,72.04,48.23,1944,3,573.68,1370.32,0,Fried Snack Paleo,Snack,Paleo,Fried
43.71,0,69.37,1.75,22.65,3.0,15,2,3,0,226.62,91.2,60.66,1951,3,679.18,1271.82,0,Baked Lunch Paleo,Lunch,Paleo,Baked
25.9,0,74.05,1.66,26.87,2.99,78,1,0,3,206.93,82.15,54.78,2033,0,799.34,1233.66,0,Grilled Dinner Balanced,Dinner,Balanced,Grilled
50.94,1,109.44,1.78,34.54,2.99,5,0,5,0,180.09,71.87,48.24,2858,1,652.81,2205.19,0,Baked Breakfast Vegetarian,Breakfast,Vegetarian,Baked
45.73,0,60.19,1.68,21.33,1.99,125,0,5,5,249.6,100.12,66.47,1578,2,1253.84,324.16,0,Roasted Breakfast Vegetarian,Breakfast,Vegetarian,Roasted
19.98,0,55.0,1.6,21.48,3.0,3,0,3,0,320.73,129.97,86.21,1656,0,1073.41,582.59,0,Baked Breakfast Paleo,Breakfast,Paleo,Baked
41.88,1,48.48,1.5,21.55,3.02,54,1,0,2,267.02,106.52,70.6,1233,1,1516.74,-283.74,1,Fried Dinner Balanced,Dinner,Balanced,Fried
28.67,1,86.07,1.65,31.61,3.0,122,0,2,5,193.04,78.03,51.7,2350,3,1293.8,1056.2,0,Roasted Breakfast Low-Carb,Breakfast,Low-Carb,Roasted
29.87,0,121.88,2.0,30.47,3.0,138,3,0,5,239.2,95.81,64.64,3268,3,892.06,2375.94,0,Roasted Snack Balanced,Snack,Balanced,Roasted
38.85,1,61.16,1.64,22.74,3.01,42,3,0,1,414.15,165.66,110.51,1680,0,837.52,842.48,0,Boiled Snack Balanced,Snack,Balanced,Boiled
19.09,1,56.9,1.87,16.27,2.99,11,1,5,0,274.53,110.92,74.2,1640,0,545.1,1094.9,0,Baked Dinner Vegetarian,Dinner,Vegetarian,Baked
47.01,0,62.16,1.54,26.21,3.0,67,3,1,2,228.33,89.99,60.54,1863,1,2797.08,-934.08,1,Fried Snack Keto,Snack,Keto,Fried
54.01,0,83.77,1.86,24.21,1.99,69,3,3,2,460.89,184.15,123.12,2501,3,1200.28,1300.72,0,Fried Snack Paleo,Snack,Paleo,Fried
31.28,1,63.39,1.8,19.56,1.97,90,3,0,3,232.13,92.6,61.58,1759,0,518.26,1240.74,0,Grilled Snack Balanced,Snack,Balanced,Grilled
29.49,0,87.73,1.93,23.55,2.98,87,2,3,3,387.22,153.77,102.95,2645,0,1943.3,701.7,0,Grilled Lunch Paleo,Lunch,Paleo,Grilled
46.98,1,89.79,1.84,26.52,3.03,59,1,5,2,306.48,123.27,82.46,2281,1,1914.0,367.0,0,Fried Dinner Vegetarian,Dinner,Vegetarian,Fried
56.9,0,80.95,1.86,23.4,3.0,152,1,2,6,227.24,90.97,61.08,2227,0,1880.95,346.05,0,Steamed Dinner Low-Carb,Dinner,Low-Carb,Steamed
28.88,0,85.93,1.65,31.56,3.01,78,1,0,3,192.79,77.27,52.16,2531,3,1301.6,1229.4,0,Grilled Dinner Balanced,Dinner,Balanced,Grilled
21.92,0,57.29,1.72,19.37,3.99,63,2,3,2,165.41,65.52,44.05,1663,0,960.0,703.0,0,Fried Lunch Paleo,Lunch,Paleo,Fried
37.43,0,77.09,1.82,23.27,3.0,14,2,2,0,191.14,76.53,50.57,2216,2,1598.4,617.6,0,Baked Lunch Low-Carb,Lunch,Low-Carb,Baked
47.07,1,66.84,1.75,21.83,4.0,75,0,3,3,236.36,94.86,62.64,1661,1,1490.36,170.64,0,Grilled Breakfast Paleo,Breakfast,Paleo,Grilled
20.03,0,63.44,1.78,20.02,2.0,112,2,4,4,269.88,107.75,71.92,1791,0,1766.64,24.36,0,Raw Lunch Vegan,Lunch,Vegan,Raw
31.34,0,64.91,1.62,24.73,2.0,97,0,1,4,244.39,97.94,65.11,1823,2,573.16,1249.84,0,Raw Breakfast Keto,Breakfast,Keto,Raw
46.78,1,79.36,1.77,25.33,3.99,100,0,4,4,254.49,101.67,68.53,2020,3,481.8,1538.2,0,Raw Breakfast Vegan,Breakfast,Vegan,Raw
40.85,1,78.49,1.72,26.53,4.0,38,2,2,1,274.63,109.21,72.76,2132,0,961.6,1170.4,0,Boiled Lunch Low-Carb,Lunch,Low-Carb,Boiled
24.14,1,59.48,1.5,26.44,4.01,55,1,1,2,350.52,140.32,93.13,1696,3,903.0,793.0,0,Fried Dinner Keto,Dinner,Keto,Fried
42.82,1,113.21,1.83,33.81,3.03,86,2,2,3,285.0,114.94,76.89,2897,2,1557.79,1339.21,0,Grilled Lunch Low-Carb,Lunch,Low-Carb,Grilled
57.95,1,50.39,1.67,18.07,3.0,59,1,5,2,156.73,63.41,41.84,1465,2,1499.95,-34.95,1,Fried Dinner Vegetarian,Dinner,Vegetarian,Fried
43.79,0,77.36,1.79,24.14,1.98,27,0,3,1,212.15,83.88,56.47,2144,2,1386.0,758.0,0,Boiled Breakfast Paleo,Breakfast,Paleo,Boiled
52.07,0,71.11,1.58,28.49,3.01,45,3,3,1,304.36,122.68,81.5,2075,3,741.6,1333.4,0,Boiled Snack Paleo,Snack,Paleo,Boiled
42.85,0,65.91,1.83,19.68,2.98,19,3,1,0,231.29,92.24,60.96,1722,2,1206.58,515.42,0,Baked Snack Keto,Snack,Keto,Baked
23.13,0,106.75,1.94,28.36,3.02,70,3,4,2,153.48,62.01,41.09,2658,3,898.42,1759.58,0,Fried Snack Vegan,Snack,Vegan,Fried
58.08,0,75.8,1.78,23.92,3.0,4,0,4,0,154.32,61.64,40.91,2104,2,1134.0,970.0,0,Baked Breakfast Vegan,Breakfast,Vegan,Baked
59.23,0,55.0,1.57,22.31,3.0,30,1,0,1,269.22,106.76,71.31,1515,2,574.2,940.8,0,Boiled Dinner Balanced,Dinner,Balanced,Boiled
41.17,1,62.12,1.64,23.1,1.99,151,1,1,6,219.02,87.53,58.94,1791,3,1499.9,291.1,0,Steamed Dinner Keto,Dinner,Keto,Steamed
54.12,1,55.19,1.71,18.87,2.0,15,2,3,0,287.53,114.14,76.48,1574,0,685.78,888.22,0,Baked Lunch Paleo,Lunch,Paleo,Baked
37.62,1,76.51,1.58,30.65,3.97,51,0,3,2,203.59,82.56,54.51,1934,2,734.6,1199.4,0,Fried Breakfast Paleo,Breakfast,Paleo,Fried
54.95,1,129.82,1.73,43.38,4.02,33,1,3,1,250.71,100.18,66.81,3438,2,672.59,2765.41,0,Boiled Dinner Paleo,Dinner,Paleo,Boiled
49.71,1,57.21,1.6,22.35,4.0,122,0,2,5,213.45,85.7,57.19,1635,2,2214.7,-579.7,1,Roasted Breakfast Low-Carb,Breakfast,Low-Carb,Roasted
36.0,0,55.99,1.95,14.72,3.01,24,0,0,1,284.43,114.79,76.75,1595,2,1152.71,442.29,0,Boiled Breakfast Balanced,Breakfast,Balanced,Boiled
41.75,1,71.82,1.69,25.15,3.0,29,0,5,1,220.2,87.94,58.38,1854,1,1412.4,441.6,0,Boiled Breakfast Vegetarian,Breakfast,Vegetarian,Boiled
52.06,1,79.69,1.59,31.52,2.99,133,2,1,5,253.55,101.05,68.07,2154,3,998.3,1155.7,0,Roasted Lunch Keto,Lunch,Keto,Roasted
53.88,0,69.62,1.52,30.13,3.01,48,0,0,2,406.53,162.06,108.07,1773,0,666.98,1106.02,0,Fried Breakfast Balanced,Breakfast,Balanced,Fried
24.0,1,72.44,1.76,23.39,1.99,42,3,0,1,218.48,87.19,58.56,1970,1,1050.79,919.21,0,Boiled Snack Balanced,Snack,Balanced,Boiled
18.1,1,64.87,1.55,27.0,1.97,165,3,3,6,240.35,94.11,63.88,1837,2,1524.07,312.93,0,Steamed Snack Paleo,Snack,Paleo,Steamed
25.21,1,57.66,1.58,23.1,2.98,56,1,2,2,221.77,88.75,58.74,1522,3,972.0,550.0,0,Fried Dinner Low-Carb,Dinner,Low-Carb,Fried
59.04,1,85.96,1.67,30.82,1.98,6,1,0,0,215.38,85.62,57.09,2359,3,1543.21,815.79,0,Baked Dinner Balanced,Dinner,Balanced,Baked
35.73,1,90.2,1.65,33.13,3.01,143,3,5,5,241.4,95.77,63.92,2744,3,999.13,1744.87,0,Roasted Snack Vegetarian,Snack,Vegetarian,Roasted
58.54,0,59.73,1.76,19.28,3.02,36,2,0,1,202.52,80.69,54.04,1701,2,2024.1,-323.1,1,Boiled Lunch Balanced,Lunch,Balanced,Boiled
24.98,0,62.26,1.64,23.15,4.01,9,1,3,0,278.8,111.0,73.69,1830,2,1190.16,639.84,0,Baked Dinner Paleo,Dinner,Paleo,Baked
20.71,0,50.44,1.53,21.55,4.0,142,3,4,5,211.07,85.1,56.88,1322,1,1306.8,15.2,0,Roasted Snack Vegan,Snack,Vegan,Roasted
31.18,0,61.1,1.76,19.72,3.01,32,1,2,1,185.71,73.74,49.11,1766,2,2119.33,-353.33,1,Boiled Dinner Low-Carb,Dinner,Low-Carb,Boiled
30.96,0,60.31,1.76,19.47,3.02,50,0,2,2,184.95,74.07,49.68,1646,3,1409.63,236.37,0,Fried Breakfast Low-Carb,Breakfast,Low-Carb,Fried
32.77,0,78.01,1.71,26.68,2.0,128,1,2,5,349.37,139.96,92.62,2132,3,714.1,1417.9,0,Roasted Dinner Low-Carb,Dinner,Low-Carb,Roasted
40.01,0,93.4,1.93,25.07,2.01,73,0,1,3,253.63,102.01,67.91,2562,2,1364.96,1197.04,0,Grilled Breakfast Keto,Breakfast,Keto,Grilled
34.26,0,64.6,1.62,24.62,2.98,57,1,3,2,209.02,83.32,55.72,1937,3,1363.95,573.05,0,Fried Dinner Paleo,Dinner,Paleo,Fried
46.04,0,58.37,1.53,24.93,1.99,20,3,2,0,197.74,77.58,52.02,1699,0,1903.2,-204.2,1,Baked Snack Low-Carb,Snack,Low-Carb,Baked
36.25,1,100.15,1.99,25.29,3.0,92,3,2,3,195.25,78.19,52.18,2438,3,870.41,1567.59,0,Grilled Snack Low-Carb,Snack,Low-Carb,Grilled
46.71,0,49.81,1.69,17.44,2.02,25,0,1,1,247.95,100.29,66.38,1489,0,1419.62,69.38,0,Boiled Breakfast Keto,Breakfast,Keto,Boiled
33.42,0,53.23,1.52,23.04,2.0,151,1,1,6,241.76,96.47,64.62,1430,1,1231.96,198.04,0,Steamed Dinner Keto,Dinner,Keto,Steamed
48.17,1,87.27,1.76,28.17,3.0,54,1,0,2,346.22,138.71,92.38,2539,0,1882.4,656.6,0,Fried Dinner Balanced,Dinner,Balanced,Fried
46.89,0,127.97,1.65,47.0,3.01,73,0,1,3,241.83,97.54,65.13,3256,0,686.4,2569.6,0,Grilled Breakfast Keto,Breakfast,Keto,Grilled
43.12,0,61.54,1.58,24.65,4.01,156,2,0,6,341.29,136.37,91.36,1730,0,1955.2,-225.2,1,Steamed Lunch Balanced,Lunch,Balanced,Steamed
28.94,0,58.86,1.61,22.71,1.98,43,3,1,1,218.15,86.99,58.49,1653,1,1572.11,80.89,0,Boiled Snack Keto,Snack,Keto,Boiled
41.25,1,94.19,2.0,23.55,3.0,103,1,1,4,355.54,142.43,94.6,2650,1,1441.21,1208.79,0,Raw Dinner Keto,Dinner,Keto,Raw
55.03,1,117.69,1.72,39.78,2.99,104,1,2,4,210.05,83.78,55.66,3159,0,667.58,2491.42,0,Raw Dinner Low-Carb,Dinner,Low-Carb,Raw
32.94,1,58.21,1.67,20.87,2.01,62,2,2,2,247.66,98.21,65.95,1647,0,801.53,845.47,0,Fried Lunch Low-Carb,Lunch,Low-Carb,Fried
19.43,1,73.14,1.79,22.83,3.0,11,1,5,0,218.49,86.89,58.55,2012,3,528.48,1483.52,0,Baked Dinner Vegetarian,Dinner,Vegetarian,Baked
55.58,1,90.55,1.61,34.93,3.02,80,1,2,3,270.41,109.23,72.0,2494,3,999.97,1494.03,0,Grilled Dinner Low-Carb,Dinner,Low-Carb,Grilled
40.99,0,55.17,1.55,22.96,2.03,4,0,4,0,216.38,86.22,58.0,1574,1,1914.0,-340.0,1,Baked Breakfast Vegan,Breakfast,Vegan,Baked
49.83,1,96.19,1.72,32.51,3.0,122,0,2,5,301.1,120.14,80.48,2767,3,1056.64,1710.36,0,Roasted Breakfast Low-Carb,Breakfast,Low-Carb,Roasted
29.05,1,68.77,1.72,23.25,2.0,2,0,2,0,234.33,94.14,62.56,2020,3,786.11,1233.89,0,Baked Breakfast Low-Carb,Breakfast,Low-Carb,Baked
21.99,1,55.08,1.62,20.99,4.02,112,2,4,4,193.87,78.36,51.94,1724,2,1899.77,-175.77,1,Raw Lunch Vegan,Lunch,Vegan,Raw
31.25,0,70.49,1.98,17.98,4.01,21,3,3,0,244.01,97.37,64.64,1666,3,475.2,1190.8,0,Baked Snack Paleo,Snack,Paleo,Baked
44.0,1,47.68,1.76,15.39,2.0,126,1,0,5,277.19,111.0,73.71,1365,0,781.06,583.94,0,Roasted Dinner Balanced,Dinner,Balanced,Roasted
50.85,1,54.48,1.53,23.27,2.98,99,0,3,4,237.58,95.34,63.31,1594,2,1188.99,405.01,0,Raw Breakfast Paleo,Breakfast,Paleo,Raw
18.0,1,68.33,1.8,21.09,3.0,68,3,2,2,297.07,119.0,78.91,1989,3,786.11,1202.89,0,Fried Snack Low-Carb,Snack,Low-Carb,Fried
36.39,1,122.12,1.93,32.78,3.0,109,2,1,4,208.26,82.44,54.88,3360,3,1072.8,2287.2,0,Raw Lunch Keto,Lunch,Keto,Raw
26.86,1,77.07,1.7,26.67,3.02,20,3,2,0,420.0,169.0,113.3,2107,1,1161.6,945.4,0,Baked Snack Low-Carb,Snack,Low-Carb,Baked
58.92,0,65.25,1.52,28.24,2.98,142,3,4,5,204.01,80.47,53.61,1727,0,1351.34,375.66,0,Roasted Snack Vegan,Snack,Vegan,Roasted
41.97,0,98.2,1.91,26.92,3.02,46,3,4,1,230.12,92.77,61.68,2710,0,979.2,1730.8,0,Boiled Snack Vegan,Snack,Vegan,Boiled
18.78,1,73.44,1.79,22.92,2.99,77,0,5,3,220.14,87.69,58.04,1916,1,968.88,947.12,0,Grilled Breakfast Vegetarian,Breakfast,Vegetarian,Grilled
38.01,1,77.35,1.58,30.98,3.98,92,3,2,3,207.36,81.6,55.1,2140,3,487.51,1652.49,0,Grilled Snack Low-Carb,Snack,Low-Carb,Grilled
52.9,1,61.48,1.64,22.86,3.0,153,1,3,6,229.9,91.82,60.98,1722,1,653.4,1068.6,0,Steamed Dinner Paleo,Dinner,Paleo,Steamed
36.35,0,47.86,1.68,16.96,2.01,76,0,4,3,276.51,109.8,72.96,1356,1,1474.86,-118.86,1,Grilled Breakfast Vegan,Breakfast,Vegan,Grilled
52.27,1,58.16,1.56,23.9,3.02,0,0,0,0,296.7,118.85,78.89,1688,0,1716.0,-28.0,1,Baked Breakfast Balanced,Breakfast,Balanced,Baked
45.2,1,89.95,1.81,27.46,3.97,36,2,0,1,286.16,113.12,75.7,2547,3,1334.83,1212.17,0,Boiled Lunch Balanced,Lunch,Balanced,Boiled
42.1,1,69.23,1.87,19.8,2.98,36,2,0,1,262.74,104.81,69.67,1895,2,1502.45,392.55,0,Boiled Lunch Balanced,Lunch,Balanced,Boiled
42.03,1,97.87,1.91,26.83,3.0,163,3,1,6,230.46,92.32,61.32,2509,1,1321.1,1187.9,0,Steamed Snack Keto,Snack,Keto,Steamed
23.44,1,121.36,1.85,35.46,1.99,117,3,3,4,279.22,111.34,73.82,3318,0,633.02,2684.98,0,Raw Snack Paleo,Snack,Paleo,Raw
55.76,1,129.43,1.95,34.04,4.01,10,1,4,0,295.55,117.76,78.8,3472,0,887.18,2584.82,0,Baked Dinner Vegan,Dinner,Vegan,Baked
45.22,1,57.29,1.72,19.37,1.98,116,3,2,4,196.46,78.85,52.37,1674,1,1752.67,-78.67,1,Raw Snack Low-Carb,Snack,Low-Carb,Raw
19.01,1,56.98,1.87,16.29,3.01,12,2,0,0,278.15,110.16,73.97,1630,0,535.82,1094.18,0,Baked Lunch Balanced,Lunch,Balanced,Baked
24.89,0,81.57,1.61,31.47,3.98,100,0,4,4,196.2,78.39,51.89,2348,0,2008.74,339.26,0,Raw Breakfast Vegan,Breakfast,Vegan,Raw
59.34,1,60.3,1.76,19.47,3.0,92,3,2,3,204.05,81.19,54.11,1743,1,2455.82,-712.82,1,Grilled Snack Low-Carb,Snack,Low-Carb,Grilled
44.31,0,65.65,1.8,20.26,3.01,8,1,2,0,202.02,81.55,53.73,1843,1,885.71,957.29,0,Baked Dinner Low-Carb,Dinner,Low-Carb,Baked
48.05,0,94.73,1.7,32.78,3.0,47,3,5,1,283.89,113.69,76.02,2556,3,726.59,1829.41,0,Boiled Snack Vegetarian,Snack,Vegetarian,Boiled
56.7,1,67.52,1.58,27.05,3.99,13,2,1,0,254.79,102.65,67.89,1702,1,1752.9,-50.9,1,Baked Lunch Keto,Lunch,Keto,Baked
34.31,1,87.95,1.64,32.7,3.0,13,2,1,0,246.44,98.37,65.16,2263,2,2226.42,36.58,0,Baked Lunch Keto,Lunch,Keto,Baked
53.86,1,77.78,1.9,21.55,4.0,29,0,5,1,385.92,155.25,103.25,2242,0,722.26,1519.74,0,Boiled Breakfast Vegetarian,Breakfast,Vegetarian,Boiled
27.73,0,79.1,1.59,31.29,2.02,103,1,1,4,210.52,84.14,56.01,2127,2,1607.86,519.14,0,Raw Dinner Keto,Dinner,Keto,Raw
53.11,1,64.46,1.55,26.83,2.0,131,1,5,5,198.92,79.72,52.52,1847,2,2081.0,-234.0,1,Roasted Dinner Vegetarian,Dinner,Vegetarian,Roasted
39.43,1,57.97,1.56,23.82,3.0,150,1,0,6,197.64,79.04,52.48,1543,1,738.1,804.9,0,Steamed Dinner Balanced,Dinner,Balanced,Steamed
26.29,1,63.74,1.49,28.71,2.99,17,2,5,0,202.42,81.11,53.5,1868,1,2755.65,-887.65,1,Baked Lunch Vegetarian,Lunch,Vegetarian,Baked
53.87,1,117.82,1.62,44.89,2.99,20,3,2,0,251.57,100.63,66.78,3223,1,1365.94,1857.06,0,Baked Snack Low-Carb,Snack,Low-Carb,Baked
22.01,0,48.05,1.76,15.51,3.0,145,0,1,6,307.74,124.46,82.76,1447,2,1483.3,-36.3,1,Steamed Breakfast Keto,Breakfast,Keto,Steamed
46.93,0,88.81,1.6,34.69,2.97,67,3,1,2,312.77,125.59,83.36,2565,0,1924.0,641.0,0,Fried Snack Keto,Snack,Keto,Fried
22.95,1,82.83,1.8,25.56,3.0,109,2,1,4,217.09,87.98,58.36,2253,3,469.03,1783.97,0,Raw Lunch Keto,Lunch,Keto,Raw
31.12,1,57.33,1.56,23.56,3.0,39,2,3,1,312.22,124.7,82.91,1678,0,1869.12,-191.12,1,Boiled Lunch Paleo,Lunch,Paleo,Boiled
30.84,0,78.05,1.71,26.69,2.01,89,2,5,3,222.46,88.71,59.25,2178,1,1661.81,516.19,0,Grilled Lunch Vegetarian,Lunch,Vegetarian,Grilled
30.69,1,86.7,1.69,30.36,3.01,145,0,1,6,292.52,116.52,77.97,2405,0,1775.66,629.34,0,Steamed Breakfast Keto,Breakfast,Keto,Steamed
